OP,Sim,Value
4,5194,0.527046986
5,5194,0.298455416
6,5194,0.885489794
7,5194,0.677649168
8,5194,0.470967912
9,5194,0.819236791
10,5194,0.848709228
1,5195,0.524896534
2,5195,0.971972972
3,5195,0.251921077
4,5195,0.990243216
5,5195,0.825349447
6,5195,0.189839862
7,5195,0.363311584
8,5195,0.146732949
9,5195,0.088084942
10,5195,0.688548345
1,5196,0.081189628
2,5196,0.599438607
3,5196,0.923045769
4,5196,0.135794375
5,5196,0.266460975
6,5196,0.134956025
7,5196,0.496551665
8,5196,0.617330217
9,5196,0.449839176
10,5196,0.179921174
1,5197,0.712644308
2,5197,0.803880723
3,5197,0.094718439
4,5197,0.383933386
5,5197,0.205456994
6,5197,0.721078285
7,5197,0.702184594
8,5197,0.639361479
9,5197,0.138105109
10,5197,0.000649604
1,5198,0.944196195
2,5198,0.629880718
3,5198,0.218963462
4,5198,0.454465754
5,5198,0.858531966
6,5198,0.662645364
7,5198,0.706677265
8,5198,0.719947947
9,5198,0.790324234
10,5198,0.268108495
1,5199,0.561565468
2,5199,0.234297962
3,5199,0.644038576
4,5199,0.559512198
5,5199,0.600397127
6,5199,0.100093769
7,5199,0.291474798
8,5199,0.405021429
9,5199,0.95404386
10,5199,0.78213921
1,5200,0.330039532
2,5200,0.628136521
3,5200,0.751126581
4,5200,0.362984814
5,5200,0.498637409
6,5200,0.029097108
7,5200,0.737287492
8,5200,0.033014683
9,5200,0.345570873
10,5200,0.77683926
1,5201,0.49399763
2,5201,0.997942561
3,5201,0.569714992
4,5201,0.608299697
5,5201,0.149398564
6,5201,0.608700586
7,5201,0.763957034
8,5201,0.344472684
9,5201,0.147849053
10,5201,0.9648842
1,5202,0.841662461
2,5202,0.450726216
3,5202,0.050129612
4,5202,0.132786135
5,5202,0.623602616
6,5202,0.185806437
7,5202,0.573816006
8,5202,0.671369155
9,5202,0.830828483
10,5202,3.06089E-05
1,5203,0.679033819
2,5203,0.446597817
3,5203,0.221072506
4,5203,0.589423215
5,5203,0.551232473
6,5203,0.190061473
7,5203,0.184015591
8,5203,0.678549564
9,5203,0.450543767
10,5203,0.543508332
1,5204,0.827364437
2,5204,0.725758847
3,5204,0.993226172
4,5204,0.208961682
5,5204,0.913905187
6,5204,0.686572172
7,5204,0.773784543
8,5204,0.482339341
9,5204,0.930652199
10,5204,0.446316856
1,5205,0.139257523
2,5205,0.103917322
3,5205,0.005637888
4,5205,0.365781698
5,5205,0.145725451
6,5205,0.484935222
7,5205,0.132634711
8,5205,0.753385925
9,5205,0.319630097
10,5205,0.038572259
1,5206,0.5308999
2,5206,0.039521638
3,5206,0.371716525
4,5206,0.029875686
5,5206,0.033973477
6,5206,0.075354712
7,5206,0.534636087
8,5206,0.99592773
9,5206,0.125629602
10,5206,0.679477384
1,5207,0.114805812
2,5207,0.460368878
3,5207,0.040425322
4,5207,0.769521307
5,5207,0.851769001
6,5207,0.350930994
7,5207,0.732608549
8,5207,0.907149522
9,5207,0.399293659
10,5207,0.986253589
1,5208,0.832493969
2,5208,0.964170493
3,5208,0.831834578
4,5208,0.44762693
5,5208,0.421966985
6,5208,0.978326419
7,5208,0.616096326
8,5208,0.761305865
9,5208,0.169171063
10,5208,0.382773712
1,5209,0.139250493
2,5209,0.187974934
3,5209,0.158327849
4,5209,0.951197901
5,5209,0.639254376
6,5209,0.554591291
7,5209,0.875217861
8,5209,0.421231808
9,5209,0.608667307
10,5209,0.277667914
1,5210,0.833574087
2,5210,0.844668464
3,5210,0.392043663
4,5210,0.428109761
5,5210,0.714511076
6,5210,0.615472209
7,5210,0.651999386
8,5210,0.978808255
9,5210,0.612643951
10,5210,0.217022114
1,5211,0.035081002
2,5211,0.165820712
3,5211,0.514816928
4,5211,0.411311652
5,5211,0.209522291
6,5211,0.778206033
7,5211,0.215086873
8,5211,0.004284686
9,5211,0.664739241
10,5211,0.965234904
1,5212,0.421052602
2,5212,0.626639346
3,5212,0.994955768
4,5212,0.758120763
5,5212,0.378048625
6,5212,0.178781773
7,5212,0.521830964
8,5212,0.477015294
9,5212,0.247762215
10,5212,0.628360758
1,5213,0.462866285
2,5213,0.178357577
3,5213,0.302951592
4,5213,0.601373215
5,5213,0.229460291
6,5213,0.714129619
7,5213,0.472542809
8,5213,0.063434096
9,5213,0.311036705
10,5213,0.323948495
1,5214,0.915307075
2,5214,0.7876869
3,5214,0.03515799
4,5214,0.597951144
5,5214,0.812101372
6,5214,0.111833984
7,5214,0.48214871
8,5214,0.264943525
9,5214,0.894085596
10,5214,0.286928221
1,5215,0.952464618
2,5215,0.448902904
3,5215,0.346936494
4,5215,0.113231718
5,5215,0.040003882
6,5215,0.630548479
7,5215,0.640231938
8,5215,0.106910989
9,5215,0.833207582
10,5215,0.525701982
1,5216,0.491970834
2,5216,0.194693128
3,5216,0.599191002
4,5216,0.677073206
5,5216,0.525805008
6,5216,0.911891744
7,5216,0.154942045
8,5216,0.33174574
9,5216,0.027425395
10,5216,0.730107293
1,5217,0.89713778
2,5217,0.221584549
3,5217,0.448116625
4,5217,0.072473395
5,5217,0.059888236
6,5217,0.453933273
7,5217,0.052968572
8,5217,0.84937567
9,5217,0.030796104
10,5217,0.198537048
1,5218,0.959308439
2,5218,0.892054117
3,5218,0.998472606
4,5218,0.186455834
5,5218,0.447648874
6,5218,0.868761297
7,5218,0.999636811
8,5218,0.863066088
9,5218,0.088559343
10,5218,0.731375774
1,5219,0.295297473
2,5219,0.559781393
3,5219,0.923063179
4,5219,0.15310321
5,5219,0.956710244
6,5219,0.134220613
7,5219,0.762667886
8,5219,0.835020463
9,5219,0.583557081
10,5219,0.023649383
1,5220,0.846976036
2,5220,0.873840308
3,5220,0.862281923
4,5220,0.22082685
5,5220,0.032421129
6,5220,0.01628704
7,5220,0.000998691
8,5220,0.091158313
9,5220,0.491169403
10,5220,0.405332032
1,5221,0.52190619
2,5221,0.587817881
3,5221,0.11246643
4,5221,0.668815461
5,5221,0.622722574
6,5221,0.58094144
7,5221,0.094142823
8,5221,0.586125989
9,5221,0.691731117
10,5221,0.278113384
1,5222,0.070015611
2,5222,0.955037942
3,5222,0.507004692
4,5222,0.515046077
5,5222,0.226663593
6,5222,0.757165654
7,5222,0.951617582
8,5222,0.004052517
9,5222,0.748377193
10,5222,0.027014189
1,5223,0.224467002
2,5223,0.127723817
3,5223,0.659272845
4,5223,0.342370423
5,5223,0.626232678
6,5223,0.639774199
7,5223,0.309165035
8,5223,0.341592566
9,5223,0.98534675
10,5223,0.19871727
1,5224,0.234710687
2,5224,0.602815163
3,5224,0.971119091
4,5224,0.29522702
5,5224,0.760901595
6,5224,0.645864069
7,5224,0.529882119
8,5224,0.425140818
9,5224,0.038703245
10,5224,0.223207251
1,5225,0.6495267
2,5225,0.699357952
3,5225,0.171020468
4,5225,0.585226986
5,5225,0.634789712
6,5225,0.749274706
7,5225,0.63021868
8,5225,0.447261708
9,5225,0.134075324
10,5225,0.124563482
1,5226,0.121828179
2,5226,0.156114064
3,5226,0.273908219
4,5226,0.700069422
5,5226,0.391493964
6,5226,0.307020823
7,5226,0.94070093
8,5226,0.008515288
9,5226,0.835811638
10,5226,0.609660668
1,5227,0.34670066
2,5227,0.642039165
3,5227,0.343369188
4,5227,0.859143255
5,5227,0.932559792
6,5227,0.873592549
7,5227,0.78340404
8,5227,0.614921736
9,5227,0.536932508
10,5227,0.739547538
1,5228,0.830379768
2,5228,0.165586439
3,5228,0.572339693
4,5228,0.556358797
5,5228,0.075720683
6,5228,0.658645517
7,5228,0.862787679
8,5228,0.308699437
9,5228,0.277947905
10,5228,0.145181868
1,5229,0.256880903
2,5229,0.155371137
3,5229,0.033849649
4,5229,0.198710091
5,5229,0.692964686
6,5229,0.498805306
7,5229,0.135261668
8,5229,0.986380066
9,5229,0.957011045
10,5229,0.269127028
1,5230,0.878138725
2,5230,0.863597981
3,5230,0.053793712
4,5230,0.313047394
5,5230,0.729111244
6,5230,0.437941656
7,5230,0.4602502
8,5230,0.050001266
9,5230,0.20793401
10,5230,0.739566628
1,5231,0.562390658
2,5231,0.605210675
3,5231,0.359000411
4,5231,0.203185169
5,5231,0.584715051
6,5231,0.302579029
7,5231,0.072192978
8,5231,0.045059917
9,5231,0.051106738
10,5231,0.558825608
1,5232,0.405645599
2,5232,0.840657127
3,5232,0.392221439
4,5232,0.719883139
5,5232,0.320722281
6,5232,0.045691941
7,5232,0.811595826
8,5232,0.856983236
9,5232,0.495053738
10,5232,0.603627434
1,5233,0.602971984
2,5233,0.123168402
3,5233,0.35087557
4,5233,0.991332511
5,5233,0.993249347
6,5233,0.453038743
7,5233,0.396410832
8,5233,0.381749987
9,5233,0.362430833
10,5233,0.131536161
1,5234,0.68002121
2,5234,0.761363809
3,5234,0.447317019
4,5234,0.253548126
5,5234,0.881767113
6,5234,0.347845048
7,5234,0.296433311
8,5234,0.8901747
9,5234,0.367139013
10,5234,0.437891048
1,5235,0.342067719
2,5235,0.293239371
3,5235,0.474947717
4,5235,0.241072424
5,5235,0.50954492
6,5235,0.266369716
7,5235,0.680673289
8,5235,0.769453444
9,5235,0.981122495
10,5235,0.194853637
1,5236,0.702689397
2,5236,0.511330606
3,5236,0.554421294
4,5236,0.870362978
5,5236,0.838184995
6,5236,0.268832763
7,5236,0.57543981
8,5236,0.603211045
9,5236,0.827132783
10,5236,0.557442406
1,5237,0.377331306
2,5237,0.859067397
3,5237,0.617018253
4,5237,0.175635014
5,5237,0.41372083
6,5237,0.837107451
7,5237,0.497668227
8,5237,0.131284221
9,5237,0.650485417
10,5237,0.293038519
1,5238,0.427994561
2,5238,0.057092432
3,5238,0.364667391
4,5238,0.936486537
5,5238,0.388090092
6,5238,0.326753631
7,5238,0.0296554
8,5238,0.213506943
9,5238,0.51417266
10,5238,0.196094118
1,5239,0.666376138
2,5239,0.6112218
3,5239,0.304807801
4,5239,0.552456552
5,5239,0.34142066
6,5239,0.116501318
7,5239,0.672251393
8,5239,0.645258965
9,5239,0.069405451
10,5239,0.31550508
1,5240,0.37972857
2,5240,0.023942366
3,5240,0.644935598
4,5240,0.039247612
5,5240,0.86567634
6,5240,0.442014498
7,5240,0.217981584
8,5240,0.154027434
9,5240,0.265617174
10,5240,0.462586844
1,5241,0.68303409
2,5241,0.186442073
3,5241,0.143185737
4,5241,0.309988225
5,5241,0.99748097
6,5241,0.827294716
7,5241,0.184919931
8,5241,0.425497657
9,5241,0.330791292
10,5241,0.953876274
1,5242,0.04775986
2,5242,0.060011042
3,5242,0.100975925
4,5242,0.767635485
5,5242,0.808565626
6,5242,0.064431194
7,5242,0.403478419
8,5242,0.346525379
9,5242,0.66818774
10,5242,0.452179682
1,5243,0.924624796
2,5243,0.246491766
3,5243,0.004835393
4,5243,0.584922206
5,5243,0.756250486
6,5243,0.387416177
7,5243,0.40510723
8,5243,0.498708841
9,5243,0.439013252
10,5243,0.257260732
1,5244,0.878882088
2,5244,0.792540694
3,5244,0.505746772
4,5244,0.621519869
5,5244,0.216660029
6,5244,0.076164474
7,5244,0.779411324
8,5244,0.811209764
9,5244,0.986430475
10,5244,0.979587668
1,5245,0.319956049
2,5245,0.968644166
3,5245,0.659236899
4,5245,0.890087455
5,5245,0.422664167
6,5245,0.52031862
7,5245,0.408771851
8,5245,0.192370435
9,5245,0.375136217
10,5245,0.718971512
1,5246,0.789740889
2,5246,0.627761855
3,5246,0.83904673
4,5246,0.787860741
5,5246,0.310492417
6,5246,0.157151734
7,5246,0.861288257
8,5246,0.28463273
9,5246,0.088918178
10,5246,0.360423364
1,5247,0.93808572
2,5247,0.417074837
3,5247,0.116519083
4,5247,0.75764062
5,5247,0.990157444
6,5247,0.184837024
7,5247,0.347804748
8,5247,0.784785109
9,5247,0.79980334
10,5247,0.039010006
1,5248,0.158755375
2,5248,0.640206107
3,5248,0.405187734
4,5248,0.897974306
5,5248,0.388229908
6,5248,0.102547125
7,5248,0.854022213
8,5248,0.768105605
9,5248,0.027483856
10,5248,0.101183561
1,5249,0.708232447
2,5249,0.197267389
3,5249,0.270178787
4,5249,0.042660695
5,5249,0.370727901
6,5249,0.347245058
7,5249,0.48168645
8,5249,0.626847154
9,5249,0.64792682
10,5249,0.807120891
1,5250,0.345091692
2,5250,0.350274392
3,5250,0.801831068
4,5250,0.734947635
5,5250,0.410252775
6,5250,0.310838573
7,5250,0.671648723
8,5250,0.951778935
9,5250,0.884817349
10,5250,0.097935684
1,5251,0.843085958
2,5251,0.648485396
3,5251,0.987020937
4,5251,0.771734067
5,5251,0.990994682
6,5251,0.269584058
7,5251,0.817019746
8,5251,0.099395045
9,5251,0.751107882
10,5251,0.262274914
1,5252,0.552627466
2,5252,0.355273815
3,5252,0.159518224
4,5252,0.334224337
5,5252,0.370106119
6,5252,0.17687216
7,5252,0.088359218
8,5252,0.897600427
9,5252,0.130580475
10,5252,0.379916177
1,5253,0.699158005
2,5253,0.966982195
3,5253,0.893251361
4,5253,0.076763788
5,5253,0.499831575
6,5253,0.565486288
7,5253,0.012158712
8,5253,0.252506058
9,5253,0.018708577
10,5253,0.296000798
1,5254,0.556984508
2,5254,0.386527415
3,5254,0.747943891
4,5254,0.078002345
5,5254,0.634497881
6,5254,0.023770413
7,5254,0.702568478
8,5254,0.328590327
9,5254,0.373108453
10,5254,0.321680034
1,5255,0.671134232
2,5255,0.770098921
3,5255,0.112783602
4,5255,0.370694205
5,5255,0.69394815
6,5255,0.403276413
7,5255,0.68620229
8,5255,0.568146135
9,5255,0.156418851
10,5255,0.00779065
1,5256,0.984386409
2,5256,0.659957338
3,5256,0.188024588
4,5256,0.99540539
5,5256,0.224447039
6,5256,0.402551858
7,5256,0.661810171
8,5256,0.079583612
9,5256,0.814058674
10,5256,0.552635869
1,5257,0.447308116
2,5257,0.376281702
3,5257,0.980192097
4,5257,0.420785564
5,5257,0.108550249
6,5257,0.479469759
7,5257,0.406607157
8,5257,0.517991658
9,5257,0.426458048
10,5257,0.972611698
1,5258,0.982867458
2,5258,0.011971575
3,5258,0.789043874
4,5258,0.057237623
5,5258,0.597269401
6,5258,0.32558692
7,5258,0.175400839
8,5258,0.07671844
9,5258,0.078875362
10,5258,0.512767976
1,5259,0.59750865
2,5259,0.189760879
3,5259,0.171620179
4,5259,0.64537404
5,5259,0.823093102
6,5259,0.003651525
7,5259,0.903333595
8,5259,0.725673653
9,5259,0.392009864
10,5259,0.224996423
1,5260,0.04414606
2,5260,0.800911262
3,5260,0.747897886
4,5260,0.570357889
5,5260,0.936707338
6,5260,0.279300226
7,5260,0.597357504
8,5260,0.315966786
9,5260,0.060377217
10,5260,0.379447077
1,5261,0.068887743
2,5261,0.814399869
3,5261,0.07952272
4,5261,0.990033683
5,5261,0.29800685
6,5261,0.950541413
7,5261,0.23605306
8,5261,0.130435673
9,5261,0.030095763
10,5261,0.673157296
1,5262,0.028605724
2,5262,0.806585901
3,5262,0.687441332
4,5262,0.773856615
5,5262,0.970915683
6,5262,0.549564824
7,5262,0.796753954
8,5262,0.166776602
9,5262,0.614534721
10,5262,0.541603748
1,5263,0.350994481
2,5263,0.671332529
3,5263,0.191341707
4,5263,0.640027443
5,5263,0.920675663
6,5263,0.825029624
7,5263,0.12688627
8,5263,0.070437317
9,5263,0.757302324
10,5263,0.905949178
1,5264,0.05977364
2,5264,0.824480661
3,5264,0.198128475
4,5264,0.025540334
5,5264,0.93566323
6,5264,0.398029289
7,5264,0.478562981
8,5264,0.81942681
9,5264,0.783846636
10,5264,0.248656569
1,5265,0.478034272
2,5265,0.753963044
3,5265,0.467634942
4,5265,0.674542815
5,5265,0.648773547
6,5265,0.470455486
7,5265,0.909263367
8,5265,0.177784086
9,5265,0.395367626
10,5265,0.839805739
1,5266,0.038492414
2,5266,0.063994534
3,5266,0.319925737
4,5266,0.769850396
5,5266,0.054698
6,5266,0.874323216
7,5266,0.797802671
8,5266,0.437806818
9,5266,0.474978723
10,5266,0.358632491
1,5267,0.663469473
2,5267,0.806324473
3,5267,0.291339726
4,5267,0.838581649
5,5267,0.136965202
6,5267,0.900021679
7,5267,0.507047001
8,5267,0.888247678
9,5267,0.553764696
10,5267,0.080441491
1,5268,0.321171561
2,5268,0.812350646
3,5268,0.834823796
4,5268,0.96139457
5,5268,0.793904264
6,5268,0.238753336
7,5268,0.972979071
8,5268,0.255135469
9,5268,0.468627714
10,5268,0.793649782
1,5269,0.799056533
2,5269,0.214432377
3,5269,0.046892716
4,5269,0.165923143
5,5269,0.779487726
6,5269,0.845127277
7,5269,0.812756523
8,5269,0.118406134
9,5269,0.353924892
10,5269,0.114505818
1,5270,0.544241068
2,5270,0.067640698
3,5270,0.542231775
4,5270,0.397918929
5,5270,0.765080723
6,5270,0.175619025
7,5270,0.345123081
8,5270,0.756665887
9,5270,0.593748062
10,5270,0.052186422
1,5271,0.466872447
2,5271,0.706255579
3,5271,0.414176384
4,5271,0.657448515
5,5271,0.245394729
6,5271,0.27415292
7,5271,0.888861831
8,5271,0.466633571
9,5271,0.699818373
10,5271,0.316335786
1,5272,0.933132921
2,5272,0.906991188
3,5272,0.574244717
4,5272,0.292367797
5,5272,0.859817631
6,5272,0.1247424
7,5272,0.430894778
8,5272,0.020361689
9,5272,0.949237075
10,5272,0.104803474
1,5273,0.871891284
2,5273,0.86787851
3,5273,0.187561609
4,5273,0.192961927
5,5273,0.577600161
6,5273,0.894813527
7,5273,0.082142122
8,5273,0.792844597
9,5273,0.027253685
10,5273,0.30257122
1,5274,0.205760158
2,5274,0.011619346
3,5274,0.536511322
4,5274,0.772225506
5,5274,0.526452701
6,5274,0.048493799
7,5274,0.301859905
8,5274,0.147408108
9,5274,0.669392826
10,5274,0.492881236
1,5275,0.489325752
2,5275,0.199224578
3,5275,0.216610018
4,5275,0.749971323
5,5275,0.143276017
6,5275,0.744845141
7,5275,0.146682784
8,5275,0.290849257
9,5275,0.107330818
10,5275,0.392718583
1,5276,0.399400659
2,5276,0.189457182
3,5276,0.662996244
4,5276,0.952083985
5,5276,0.713119788
6,5276,0.51624149
7,5276,0.418209206
8,5276,0.705882394
9,5276,0.806425183
10,5276,0.715329002
1,5277,0.191557608
2,5277,0.821834628
3,5277,0.911944688
4,5277,0.606821113
5,5277,0.561375278
6,5277,0.830090144
7,5277,0.612222952
8,5277,0.838027991
9,5277,0.315462779
10,5277,0.510796911
1,5278,0.478288168
2,5278,0.39963973
3,5278,0.214636
4,5278,0.222257264
5,5278,0.369721416
6,5278,0.606865483
7,5278,0.863016675
8,5278,0.091580439
9,5278,0.852514215
10,5278,0.590213809
1,5279,0.892273761
2,5279,0.423646044
3,5279,0.335533882
4,5279,0.381985835
5,5279,0.694324656
6,5279,0.72039139
7,5279,0.640524612
8,5279,0.383995012
9,5279,0.424351339
10,5279,0.979116486
1,5280,0.016163743
2,5280,0.86742211
3,5280,0.033030599
4,5280,0.022196386
5,5280,0.410900486
6,5280,0.416092949
7,5280,0.857856929
8,5280,0.731165379
9,5280,0.430452624
10,5280,0.312707578
1,5281,0.327425462
2,5281,0.259665617
3,5281,0.038336771
4,5281,0.670202483
5,5281,0.858075097
6,5281,0.870474336
7,5281,0.256299647
8,5281,0.043488731
9,5281,0.050813273
10,5281,0.707930798
1,5282,0.050157275
2,5282,0.914033037
3,5282,0.493091059
4,5282,0.867685547
5,5282,0.823501334
6,5282,0.724499682
7,5282,0.573840943
8,5282,0.098673283
9,5282,0.016222762
10,5282,0.451954513
1,5283,0.042333447
2,5283,0.820432712
3,5283,0.179382561
4,5283,0.025010498
5,5283,0.564405423
6,5283,0.957415591
7,5283,0.623479456
8,5283,0.902457836
9,5283,0.643662165
10,5283,0.780843129
1,5284,0.625034724
2,5284,0.574909115
3,5284,0.102026242
4,5284,0.79214917
5,5284,0.626026281
6,5284,0.059626573
7,5284,0.3947585
8,5284,0.070008063
9,5284,0.783082739
10,5284,0.384469553
1,5285,0.498400779
2,5285,0.960367201
3,5285,0.326665221
4,5285,0.415382093
5,5285,0.107631538
6,5285,0.414725631
7,5285,0.192693588
8,5285,0.139425822
9,5285,0.054757129
10,5285,0.987566468
1,5286,0.272244357
2,5286,0.30158737
3,5286,0.609940347
4,5286,0.384106083
5,5286,0.761349804
6,5286,0.51135202
7,5286,0.48482883
8,5286,0.702693148
9,5286,0.434719266
10,5286,0.57251126
1,5287,0.079002828
2,5287,0.777288804
3,5287,0.783328746
4,5287,0.969137689
5,5287,0.950566694
6,5287,0.34127429
7,5287,0.59206352
8,5287,0.192440598
9,5287,0.501338983
10,5287,0.028603048
1,5288,0.860308781
2,5288,0.448932054
3,5288,0.479510986
4,5288,0.97151256
5,5288,0.761907166
6,5288,0.54717382
7,5288,0.476123326
8,5288,0.138968702
9,5288,0.703235452
10,5288,0.181798961
1,5289,0.756029712
2,5289,0.21891966
3,5289,0.459288251
4,5289,0.48144733
5,5289,0.200466115
6,5289,0.833321712
7,5289,0.262470171
8,5289,0.594817769
9,5289,0.397281189
10,5289,0.583927824
1,5290,0.798786517
2,5290,0.75069201
3,5290,0.190534666
4,5290,0.262716205
5,5290,0.531096572
6,5290,0.269508243
7,5290,0.461747444
8,5290,0.909730995
9,5290,0.501362803
10,5290,0.771526658
1,5291,0.665308994
2,5291,0.968670995
3,5291,0.144626828
4,5291,0.091342858
5,5291,0.314506069
6,5291,0.102345281
7,5291,0.512208033
8,5291,0.009312625
9,5291,0.684220936
10,5291,0.434934997
1,5292,0.297496788
2,5292,0.199526109
3,5292,0.97371001
4,5292,0.544855022
5,5292,0.611257541
6,5292,0.599074783
7,5292,0.465461867
8,5292,0.696773309
9,5292,0.404039715
10,5292,0.351613971
1,5293,0.24547775
2,5293,0.170671523
3,5293,0.40361287
4,5293,0.50172535
5,5293,0.0670184
6,5293,0.70877232
7,5293,0.329568948
8,5293,0.921388039
9,5293,0.304994654
10,5293,0.066553141
1,5294,0.963599723
2,5294,0.709424557
3,5294,0.930633948
4,5294,0.2861156
5,5294,0.362377037
6,5294,0.0044387
7,5294,0.454971273
8,5294,0.067723635
9,5294,0.102178325
10,5294,0.053932623
1,5295,0.293518053
2,5295,0.971581383
3,5295,0.432687213
4,5295,0.439007893
5,5295,0.057918054
6,5295,0.666393278
7,5295,0.40836299
8,5295,0.110203129
9,5295,0.13097773
10,5295,0.229019519
1,5296,0.463780839
2,5296,0.908030676
3,5296,0.944271133
4,5296,0.536765463
5,5296,0.399220087
6,5296,0.67057941
7,5296,0.430755124
8,5296,0.819745829
9,5296,0.838140759
10,5296,0.879822963
1,5297,0.630130398
2,5297,0.45553529
3,5297,0.041520037
4,5297,0.306463857
5,5297,0.32394165
6,5297,0.252542912
7,5297,0.918699867
8,5297,0.621435885
9,5297,0.967264946
10,5297,0.423754234
1,5298,0.771792932
2,5298,0.580382605
3,5298,0.981553721
4,5298,0.498204905
5,5298,0.61659877
6,5298,0.257428481
7,5298,0.123244556
8,5298,0.253044222
9,5298,0.266486771
10,5298,0.041611312
1,5299,0.72264133
2,5299,0.992364181
3,5299,0.917154264
4,5299,0.044252156
5,5299,0.412282469
6,5299,0.989863528
7,5299,0.448461553
8,5299,0.94337406
9,5299,0.938355546
10,5299,0.692966159
1,5300,0.437694261
2,5300,0.802628322
3,5300,0.263014623
4,5300,0.252354668
5,5300,0.182078181
6,5300,0.435127242
7,5300,0.606309045
8,5300,0.60572741
9,5300,0.828147598
10,5300,0.852057981
1,5301,0.090261583
2,5301,0.993663234
3,5301,0.961289631
4,5301,0.474111003
5,5301,0.354723
6,5301,0.748855066
7,5301,0.01952139
8,5301,0.603280968
9,5301,0.94227737
10,5301,0.193758639
1,5302,0.337713265
2,5302,0.370105187
3,5302,0.703969068
4,5302,0.892810703
5,5302,0.807632651
6,5302,0.193440324
7,5302,0.488366693
8,5302,0.094518852
9,5302,0.711303518
10,5302,0.657966541
1,5303,0.025609919
2,5303,0.930195926
3,5303,0.065106538
4,5303,0.530663279
5,5303,0.075760583
6,5303,0.944035411
7,5303,0.429676912
8,5303,0.426756566
9,5303,0.261088958
10,5303,0.111923443
1,5304,0.957862732
2,5304,0.792257609
3,5304,0.958873327
4,5304,0.406228734
